STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
"US1AZMR0402","LITCHFIELD PARK 6.5 WNW, AZ US","33.51269","-112.45887","347.2","2018-08",,,,,,,"4",",N","2",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.30",",,N,09,",,,,,,,,,"0.64",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0402","LITCHFIELD PARK 6.5 WNW, AZ US","33.51269","-112.45887","347.2","2018-09",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.03",",,N,20,",,,,,,,,,"0.03",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0402","LITCHFIELD PARK 6.5 WNW, AZ US","33.51269","-112.45887","347.2","2018-10",,,,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.19",",,N,02,",,,,,,,,,"3.54",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0402","LITCHFIELD PARK 6.5 WNW, AZ US","33.51269","-112.45887","347.2","2018-11",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.31",",,N,30,",,,,,,,,,"0.31",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0402","LITCHFIELD PARK 6.5 WNW, AZ US","33.51269","-112.45887","347.2","2018-12",,,,,,,"2",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.18",",,N,07,",,,,,,,,,"0.19",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0485","FOUNTAIN HILLS 1.2 NNE, AZ US","33.625353","-111.701124","466.6","2017-12",,,,,,,"2","4,N","1","4,N","0","4,N","0","4,N",,,,,,,,,,,,,"0","4,,N,31,+","0.0","4,,N,31,+","0.31","4,,N,17,",,,,,,,,,"0.33","4,,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0485","FOUNTAIN HILLS 1.2 NNE, AZ US","33.625353","-111.701124","466.6","2018-01",,,,,,,"3",",N","1",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","0.43",",,N,10,",,,,,,,,,"0.53",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0485","FOUNTAIN HILLS 1.2 NNE, AZ US","33.625353","-111.701124","466.6","2018-02",,,,,,,"2","1,N","2","1,N","0","1,N","0","1,N",,,,,,,,,,,,,"0","1,,N,28,+","0.0","1,,N,28,+","0.24","1,,N,15,",,,,,,,,,"0.39","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0485","FOUNTAIN HILLS 1.2 NNE, AZ US","33.625353","-111.701124","466.6","2018-03",,,,,,,"2",",N","0",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","0.04",",,N,12,+",,,,,,,,,"0.08",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0488","SURPRISE 4.7 W, AZ US","33.642028","-112.409982","386.2","2018-01",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.25",",,N,10,",,,,,,,,,"0.25",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0488","SURPRISE 4.7 W, AZ US","33.642028","-112.409982","386.2","2018-02",,,,,,,"4",",N","2",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,28,+","0.33",",,N,15,",,,,,,,,,"0.65",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0488","SURPRISE 4.7 W, AZ US","33.642028","-112.409982","386.2","2018-03",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.08",",,N,11,",,,,,,,,,"0.08",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0488","SURPRISE 4.7 W, AZ US","33.642028","-112.409982","386.2","2018-04",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0488","SURPRISE 4.7 W, AZ US","33.642028","-112.409982","386.2","2018-06",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.12",",,N,16,",,,,,,,,,"0.12",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0488","SURPRISE 4.7 W, AZ US","33.642028","-112.409982","386.2","2018-07",,,,,,,"8","1,N","3","1,N",,,,,,,,,,,,,,,,,,,,,"2.05","1,,N,12,",,,,,,,,,"2.60","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0488","SURPRISE 4.7 W, AZ US","33.642028","-112.409982","386.2","2018-09",,,,,,,"1","2,N","0","2,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.03","2,,N,20,",,,,,,,,,"0.03","2,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0488","SURPRISE 4.7 W, AZ US","33.642028","-112.409982","386.2","2018-10",,,,,,,"6",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.98",",,N,03,",,,,,,,,,"3.30",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0488","SURPRISE 4.7 W, AZ US","33.642028","-112.409982","386.2","2018-11",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.12",",,N,30,",,,,,,,,,"0.12",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0488","SURPRISE 4.7 W, AZ US","33.642028","-112.409982","386.2","2018-12",,,,,,,"2","1,N","2","1,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.15","1,,N,07,",,,,,,,,,"0.28","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2016-01",,,,,,,"5",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.41",",,N,06,",,,,,,,,,"1.26",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2016-02",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,29,+","0.07",",,N,01,",,,,,,,,,"0.07",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2016-03",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2016-04",,,,,,,"3",",N","2",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.16",",,N,11,",,,,,,,,,"0.28",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2016-05",,,,,,,"3",",N","1",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.67",",,N,07,",,,,,,,,,"0.71",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2016-06",,,,,,,"0",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.00",",T,N,12,",,,,,,,,,"0.00",",T,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2016-07",,,,,,,"3",",N","2",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.65",",,N,02,",,,,,,,,,"0.84",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2016-08",,,,,,,"6",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"1.34",",,N,11,",,,,,,,,,"1.77",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2016-09",,,,,,,"5",",N","4",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,30,+","0.54",",,N,23,",,,,,,,,,"1.13",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2016-10",,,,,,,"2",",N","0",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.04",",,N,03,",,,,,,,,,"0.05",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2016-11",,,,,,,"5",",N","4",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,30,+","0.31",",,N,04,",,,,,,,,,"1.09",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-01",,,,,,,"7","2,N","2","2,N",,,,,,,,,,,,,,,,,,,,,"0.59","2,,N,21,",,,,,,,,,"1.09","2,,,N",,,,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-02",,,,,,,"2","2,N","1","2,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,28,+","0.41","2,,N,28,",,,,,,,,,"0.96",",a,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-03",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.05",",,N,23,",,,,,,,,,"0.05",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-04",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-05",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.11",",,N,09,",,,,,,,,,"0.11",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-06",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-07",,,,,,,"6",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.23",",,N,17,",,,,,,,,,"3.09",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-08",,,,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.97",",,N,13,",,,,,,,,,"1.36",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-09",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.03",",,N,08,",,,,,,,,,"0.03",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-10",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-11",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2017-12",,,,,,,"1",",N","0",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.01",",,N,17,",,,,,,,,,"0.01",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-01",,,,,,,"1",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.45",",,N,10,",,,,,,,,,"0.45",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-02",,,,,,,"3",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,28,+","0.33",",,N,15,",,,,,,,,,"0.55",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-03",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.01",",,N,11,",,,,,,,,,"0.01",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-04",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-05",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-06",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.12",",,N,16,",,,,,,,,,"0.12",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-07",,,,,,,"6",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.22",",,N,12,",,,,,,,,,"0.48",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-08",,,,,,,"3",",N","1",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.27",",,N,11,",,,,,,,,,"0.39",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-09",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.05",",,N,20,",,,,,,,,,"0.05",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.31",",,N,14,",,,,,,,,,"4.35",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-11",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.48",",,N,30,",,,,,,,,,"0.48",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2018-12",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.32",",,N,07,",,,,,,,,,"0.37",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0487","PHOENIX 5.5 SSE, AZ US","33.36293","-112.04742","389.8","2018-02",,,,,,,"2",",N","2",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,28,+","0.35",",,N,15,",,,,,,,,,"0.59",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0487","PHOENIX 5.5 SSE, AZ US","33.36293","-112.04742","389.8","2018-03",,,,,,,"1",",N","0",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.07",",,N,11,",,,,,,,,,"0.07",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0487","PHOENIX 5.5 SSE, AZ US","33.36293","-112.04742","389.8","2018-04",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0487","PHOENIX 5.5 SSE, AZ US","33.36293","-112.04742","389.8","2018-05",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0487","PHOENIX 5.5 SSE, AZ US","33.36293","-112.04742","389.8","2018-06",,,,,,,"1","3,N","0","3,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.04","3,,N,18,",,,,,,,,,"0.04","3,,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0487","PHOENIX 5.5 SSE, AZ US","33.36293","-112.04742","389.8","2018-08",,,,,,,"3","5,N","2","5,N",,,,,,,,,,,,,,,,,,,,,"0.58","5,,N,11,",,,,,,,,,"1.03","5,,,N",,,,,,,,,,,,,,,,
"US1AZMR0487","PHOENIX 5.5 SSE, AZ US","33.36293","-112.04742","389.8","2018-09",,,,,,,"1",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","0.40",",,N,20,",,,,,,,,,"0.40",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0487","PHOENIX 5.5 SSE, AZ US","33.36293","-112.04742","389.8","2018-10",,,,,,,"4","4,N","4","4,N",,,,,,,,,,,,,,,,,,,,,"2.60","4,,N,02,",,,,,,,,,"3.69","4,,,N",,,,,,,,,,,,,,,,
"US1AZMR0487","PHOENIX 5.5 SSE, AZ US","33.36293","-112.04742","389.8","2018-11",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.33",",,N,30,",,,,,,,,,"0.33",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2016-01",,,"0","7","0","1,7","5","1,7","3","1,7",,,,,"0","1,7","0","1,7","0","1,7","5","1,7","0","1,7","33","1,7,01,",,,,,"0.42","1,,7,07,","72","1,7,31,",,,,,"357","1,7","0.98","1,,,7",,,"53.1","1,7","64.3","1,,,7","41.8","1,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2016-02",,,"29","7","29","3,7","1","3,7","1","3,7",,,,,"0","3,7","1","3,7","0","3,7","22","3,7","0","3,7","32","3,7,03,",,,,,"0.15","3,,7,01,","86","3,7,18,",,,,,"88","3,7","0.15","3,,,7",,,"62.7","3,7","78.0","3,,,7","47.4","3,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2016-04",,,,,"225","1,7","3","1,7","3","1,7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","29","1,7","8","1,7","50","1,7,01,","0",",,7,30,+","0.0",",,7,30,+","0.25","1,,7,30,","97","1,7,22,+",,,,,"0","1,7","0.45","1,,,7","0.0",",,,7","72.8","1,7","86.7","1,,,7","58.8","1,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2016-05",,,,,"409","1,7","4","1,7","1","1,7","0",",7","0",",7","0","1,7","0","1,7","0",",7","31",",7","23",",7","55","1,7,01,","0",",,7,31,+","0.0",",,7,31,+","0.54","1,,7,07,","102",",7,14,+",,,,,"0",",7","0.62","1,,,7","0.0",",,,7","78.7","1,7","93.1",",,,7","64.2","1,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2016-06",,,,,"824","1,7","0",",7","0",",7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","29","1,7","29","1,7","69","1,7,15,","0",",,7,30,+","0.0",",,7,30,+","0.00",",,7,30,+","119","1,7,19,",,,,,"0","1,7","0.00",",,,7","0.0",",,,7","93.4","1,7","108.5","1,,,7","78.3","1,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2016-07",,,,,,,"0","1,7","0","1,7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","0.00","1,,7,31,+",,,,,,,,,"0.00","1,,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2016-08",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,"2.22","4,a,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2016-09",,,,,"516","5,7","4","3,7","1","3,7","0",",7","0",",7","0","3,7","0","3,7","0","4,7","26","4,7","24","4,7","59","3,7,24,","0",",,7,30,+","0.0",",,7,30,+","0.30","3,,7,07,","106","4,7,01,",,,,,"0","4,7","0.42","3,,,7","0.0",",,,7","85.6","5,7","98.0","4,,,7","73.2","3,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2016-10",,,,,"393","2,7","1","2,7","1","2,7","0",",7","0",",7","0","1,7","0","1,7","0","2,7","29","2,7","22","2,7","56","1,7,04,","0",",,7,31,+","0.0",",,7,31,+","0.10","2,,7,08,","96","2,7,27,+",,,,,"0","2,7","0.10","2,,,7","0.0",",,,7","78.5","2,7","92.2","2,,,7","64.9","1,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2016-11",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+",,,,,,,,,,,"1.04","5,a,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2016-12",,,,,"0","3,7","4","4,7","2","4,7","0",",7","0",",7","0","2,7","1","2,7","0","3,7","10","3,7","0","3,7","31","2,7,27,","0",",,7,31,+","0.0",",,7,31,+","0.80","4,,7,22,","76","3,7,30,+",,,,,"248","3,7","1.19","4,,,7","0.0",",,,7","56.4","3,7","67.0","3,,,7","45.7","2,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2017-01",,,"0","7","0","4,7","4","4,7","3","4,7","0",",7","0",",7","0","4,7","0","4,7","0","4,7","6","4,7","0","4,7","34","4,7,26,","0",",,7,31,+","0.0",",,7,31,+","0.45","4,,7,01,","73","4,7,31,+",,,,,"305","4,7","0.68","4,,,7","0.0",",,,7","53.7","4,7","63.7","4,,,7","43.6","4,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2017-02",,,"6","7","6","3,7","4","1,7","3","1,7","0",",7","0",",7","0","2,7","0","2,7","0","2,7","19","2,7","0","2,7","38","2,7,25,+","0",",,7,28,+","0.0",",,7,28,+","0.82","1,,7,19,","81","2,7,11,+",,,,,"122","2,7","1.76","1,,,7","0.0",",,,7","60.6","3,7","71.9","2,,,7","49.2","2,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2017-03",,,"163","7","157","3,7","2","2,7","0","2,7","0",",7","0",",7","0","3,7","0","3,7","0","2,7","29","2,7","9","2,7","42","3,7,07,","0",",,7,31,+","0.0",",,7,31,+","0.09","2,,7,28,","96","2,7,20,",,,,,"25","2,7","0.10","2,,,7","0.0",",,,7","69.6","3,7","85.1","2,,,7","54.2","3,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2017-04",,,"399","7","237","3,7","0","2,7","0","2,7","0","2,7","0","2,7","0","3,7","0","3,7","0","2,7","28","2,7","15","2,7","50","3,7,02,+","0","2,,7,30,+","0.0","2,,7,30,+","0.00","2,,7,30,+","98","2,7,23,",,,,,"3","2,7","0.00","2,,,7","0.0","2,,,7","73.5","3,7","89.3","2,,,7","57.7","3,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2017-06",,,,,"721","4,7","0","2,7","0","2,7","0",",7","0",",7","0","3,7","0","3,7","0","3,7","27","3,7","27","3,7","63","3,7,13,","0",",,7,30,+","0.0",",,7,30,+","0.00","2,,7,30,+","119","3,7,21,+",,,,,"0","3,7","0.00","2,,,7","0.0",",,,7","92.9","4,7","109.0","3,,,7","76.9","3,,,7",,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2017-07",,,,,,,,,,,"0",",7","0",",7",,,,,"0","5,7","26","5,7","26","5,7",,,"0",",,7,31,+","0.0",",,7,31,+",,,"116","5,7,07,",,,,,,,,,"0.0",",,,7",,,"108.0","5,,,7",,,,,,,,,,
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2017-08",,,,,"765","4,7","4","4,7","3","4,7","0",",7","0",",7","0","4,7","0","4,7","0","4,7","27","4,7","27","4,7","73","4,7,17,","0",",,7,31,+","0.0",",,7,31,+","0.80","4,,7,11,","112","4,7,31,+",,,,,"0","4,7","1.75","4,,,7","0.0",",,,7","93.3","4,7","106.5","4,,,7","80.2","4,,,7",,,,,,,,
