id,dateid,product,ordermethod,area,promotion
1067,1,62,1,6,0
1068,1,62,1,6,0
1069,1,62,1,6,0
1070,1,62,1,6,0
1071,1,62,0,6,0
1072,1,62,2,6,0
1073,1,62,2,6,0
1074,1,62,3,6,0
1075,1,62,2,6,0
1076,1,62,4,6,0
1077,1,62,3,6,0
1078,1,62,0,6,0
1079,1,62,2,6,0
1080,1,62,1,6,0
1081,1,62,0,6,0
1082,1,62,3,6,0
1083,1,62,0,6,0
1084,1,62,4,6,0
1085,1,62,4,6,0
1086,1,62,4,6,0
1087,1,62,4,6,0
1088,1,62,0,6,0
1089,1,62,0,6,0
1090,1,62,1,6,0
1091,1,62,2,6,0
1092,1,62,1,6,0
1093,1,62,0,6,0
1094,1,62,1,6,0
1095,1,62,2,6,0
1096,1,62,2,6,0
1097,1,62,1,6,0
1098,1,62,3,6,0
1099,1,62,0,6,0
1100,1,62,2,6,0
1101,1,62,0,6,0
1102,1,62,1,6,0
1103,1,62,1,6,0
1104,1,62,4,6,0
1105,1,62,1,6,0
1106,1,62,1,6,0
1107,1,62,0,6,0
1108,1,62,0,6,0
1109,1,62,2,6,0
1110,1,62,3,6,0
1111,1,62,4,6,0
1112,1,62,2,6,0
1113,1,62,1,6,0
1114,1,62,1,6,0
1115,1,62,2,6,0
1116,1,64,4,6,NULL
1117,1,71,3,6,NULL
1118,1,80,2,6,NULL
1119,1,82,0,6,NULL
1120,1,85,2,6,NULL
1121,1,85,1,6,NULL
1122,1,87,1,6,NULL
1123,1,91,0,6,NULL
1124,1,93,1,6,NULL
1125,1,93,0,6,NULL
1126,1,94,3,6,NULL
1127,1,95,0,6,NULL
1128,1,99,3,6,NULL
1129,2,9,4,0,NULL
1130,2,14,3,0,NULL
1131,2,16,3,0,NULL
1132,2,16,3,0,NULL
1133,2,17,3,0,NULL
1134,2,18,1,0,NULL
1135,2,18,0,0,NULL
1136,2,19,0,0,NULL
1137,2,19,3,0,NULL
1138,2,21,0,0,NULL
1139,2,21,2,0,NULL
1140,2,22,3,0,NULL
1141,2,23,3,0,NULL
1142,2,23,2,0,NULL
1143,2,26,4,0,NULL
1144,2,26,0,0,NULL
1145,2,32,1,0,NULL
1146,2,32,2,0,NULL
1147,2,40,3,0,NULL
1148,2,40,0,0,NULL
1149,2,41,4,0,NULL
1150,2,45,3,0,NULL
1151,2,46,1,0,NULL
1152,2,48,1,0,NULL
1153,2,51,2,0,NULL
1154,2,51,3,0,NULL
1155,2,58,1,0,NULL
1156,2,59,2,0,NULL
1157,2,60,4,0,NULL
1158,2,60,0,0,NULL
1159,2,63,2,0,NULL
1160,2,64,1,0,NULL
1161,2,64,4,0,NULL
1162,2,68,1,0,NULL
1163,2,72,2,0,NULL
1164,2,72,1,0,NULL
1165,2,75,0,0,NULL
1166,2,75,0,0,NULL
1167,2,83,2,0,NULL
1168,2,84,4,0,NULL
1169,2,84,2,0,NULL
1170,2,86,4,0,NULL
1171,2,86,1,0,NULL
1172,2,92,0,0,NULL
1173,2,94,1,0,NULL
1174,2,98,0,0,NULL
1175,2,3,1,1,NULL
1176,2,11,4,1,NULL
1177,2,11,2,1,NULL
1178,2,15,3,1,NULL
1179,2,15,3,1,NULL
1180,2,24,4,1,NULL
1181,2,25,3,1,NULL
1182,2,29,3,1,NULL
1183,2,37,2,1,NULL
1184,2,42,0,1,NULL
1185,2,46,2,1,NULL
1186,2,46,1,1,NULL
1187,2,49,1,1,NULL
1188,2,49,4,1,NULL
1189,2,51,1,1,NULL
1190,2,51,1,1,NULL
1191,2,52,1,1,NULL
1192,2,52,4,1,NULL
1193,2,54,0,1,NULL
1194,2,54,1,1,NULL
1195,2,61,4,1,18
1196,2,61,1,1,18
1197,2,61,2,1,18
1198,2,61,1,1,18
1199,2,61,1,1,18
1200,2,61,2,1,18
1201,2,61,1,1,18
1202,2,61,0,1,18
1203,2,61,4,1,18
1204,2,61,4,1,18
1205,2,61,2,1,18
1206,2,61,0,1,18
1207,2,61,3,1,18
1208,2,61,1,1,18
1209,2,61,0,1,18
1210,2,61,3,1,18
1211,2,61,0,1,18
1212,2,61,4,1,18
1213,2,61,2,1,18
1214,2,61,3,1,18
1215,2,61,0,1,18
1216,2,61,3,1,18
1217,2,61,3,1,18
1218,2,61,3,1,18
1219,2,61,0,1,18
1220,2,61,0,1,18
1221,2,61,4,1,18
1222,2,61,0,1,18
1223,2,61,0,1,18
1224,2,61,1,1,18
1225,2,61,0,1,18
1226,2,61,0,1,18
1227,2,61,4,1,18
1228,2,61,3,1,18
1229,2,61,4,1,18
1230,2,61,1,1,18
1231,2,61,0,1,18
1232,2,61,4,1,18
1233,2,61,1,1,18
1234,2,61,2,1,18
1235,2,61,1,1,18
1236,2,61,2,1,18
1237,2,61,2,1,18
1238,2,61,4,1,18
1239,2,61,2,1,18
1240,2,61,4,1,18
1241,2,61,0,1,18
1242,2,61,1,1,18
1243,2,61,0,1,18
1244,2,61,1,1,18
1245,2,61,3,1,18
1246,2,61,3,1,18
1247,2,61,2,1,18
1248,2,61,3,1,18
1249,2,61,0,1,18
1250,2,61,4,1,18
1251,2,61,4,1,18
1252,2,61,4,1,18
1253,2,61,3,1,18
1254,2,61,1,1,18
1255,2,61,3,1,18
1256,2,61,0,1,18
1257,2,61,3,1,18
1258,2,61,1,1,18
1259,2,61,3,1,18
1260,2,61,3,1,18
1261,2,61,3,1,18
1262,2,61,3,1,18
1263,2,61,1,1,18
1264,2,61,3,1,18
1265,2,61,4,1,18
1266,2,61,4,1,18
1267,2,61,3,1,18
1268,2,61,2,1,18
1269,2,61,1,1,18
1270,2,61,4,1,18
1271,2,61,4,1,18
1272,2,61,0,1,18
1273,2,61,3,1,18
1274,2,61,0,1,18
1275,2,61,3,1,18
1276,2,61,2,1,18
1277,2,61,1,1,18
1278,2,61,0,1,18
1279,2,61,3,1,18
1280,2,61,0,1,18
1281,2,61,0,1,18
1282,2,61,4,1,18
1283,2,61,1,1,18
1284,2,61,4,1,18
1285,2,61,2,1,18
1286,2,61,0,1,18
1287,2,61,1,1,18
1288,2,61,2,1,18
1289,2,61,4,1,18
1290,2,61,2,1,18
1291,2,61,3,1,18
1292,2,61,0,1,18
1293,2,61,1,1,18
1294,2,61,0,1,18
1295,2,61,2,1,18
1296,2,61,4,1,18
1297,2,61,2,1,18
1298,2,61,4,1,18
1299,2,61,0,1,18
1300,2,61,0,1,18
1301,2,61,0,1,18
1302,2,61,1,1,18
1303,2,61,0,1,18
1304,2,61,2,1,18
1305,2,61,3,1,18
1306,2,61,4,1,18
1307,2,61,0,1,18
1308,2,61,3,1,18
1309,2,61,0,1,18
1310,2,61,2,1,18
1311,2,61,3,1,18
1312,2,61,3,1,18
1313,2,61,2,1,18
1314,2,61,1,1,18
1315,2,61,4,1,18
1316,2,61,4,1,18
1317,2,61,3,1,18
1318,2,61,3,1,18
1319,2,61,1,1,18
1320,2,67,3,1,NULL
1321,2,73,1,1,NULL
1322,2,73,0,1,NULL
1323,2,76,3,1,NULL
1324,2,76,2,1,NULL
1325,2,79,1,1,NULL
1326,2,79,1,1,NULL
1327,2,80,4,1,NULL
1328,2,81,4,1,NULL
1329,2,82,1,1,NULL
1330,2,85,1,1,NULL
1331,2,90,2,1,NULL
1332,2,95,0,1,NULL
1333,2,97,0,1,NULL
1334,2,98,1,1,NULL
1335,2,98,0,1,NULL
1336,2,0,1,2,NULL
1337,2,1,4,2,NULL
1338,2,7,1,2,NULL
1339,2,7,1,2,NULL
1340,2,12,0,2,NULL
1341,2,12,3,2,NULL
1342,2,18,3,2,NULL
1343,2,18,0,2,NULL
1344,2,20,1,2,NULL
1345,2,20,2,2,NULL
1346,2,22,3,2,NULL
1347,2,24,0,2,NULL
1348,2,27,2,2,NULL
1349,2,27,3,2,NULL
1350,2,32,4,2,NULL
1351,2,36,4,2,NULL
1352,2,38,0,2,NULL
1353,2,38,0,2,NULL
1354,2,42,2,2,NULL
1355,2,43,4,2,NULL
1356,2,47,2,2,NULL
1357,2,51,3,2,NULL
1358,2,51,2,2,NULL
1359,2,61,2,2,NULL
1360,2,63,2,2,NULL
1361,2,64,3,2,NULL
1362,2,66,4,2,NULL
1363,2,69,1,2,NULL
1364,2,70,0,2,NULL
1365,2,74,1,2,NULL
1366,2,74,4,2,NULL
1367,2,81,0,2,NULL
1368,2,81,0,2,NULL
1369,2,82,1,2,NULL
1370,2,87,3,2,NULL
1371,2,87,3,2,NULL
1372,2,92,2,2,NULL
1373,2,92,3,2,NULL
1374,2,95,4,2,NULL
1375,2,95,3,2,NULL
1376,2,0,4,3,NULL
1377,2,0,4,3,NULL
1378,2,1,0,3,NULL
1379,2,2,2,3,NULL
1380,2,2,4,3,NULL
1381,2,7,2,3,NULL
1382,2,10,0,3,NULL
1383,2,10,4,3,NULL
1384,2,12,0,3,NULL
1385,2,12,3,3,NULL
1386,2,13,4,3,NULL
1387,2,16,2,3,NULL
1388,2,16,2,3,NULL
1389,2,20,0,3,NULL
1390,2,22,0,3,NULL
1391,2,22,2,3,NULL
1392,2,23,3,3,NULL
1393,2,24,0,3,NULL
1394,2,24,4,3,NULL
1395,2,25,4,3,NULL
1396,2,35,1,3,NULL
1397,2,35,1,3,NULL
1398,2,38,2,3,NULL
1399,2,38,0,3,NULL
1400,2,40,0,3,NULL
1401,2,40,0,3,NULL
1402,2,42,1,3,NULL
1403,2,42,4,3,NULL
1404,2,50,3,3,NULL
1405,2,50,4,3,NULL
1406,2,61,2,3,NULL
1407,2,65,4,3,NULL
1408,2,66,4,3,NULL
1409,2,66,2,3,NULL
1410,2,68,0,3,NULL
1411,2,69,1,3,NULL
1412,2,69,1,3,NULL
1413,2,73,4,3,NULL
1414,2,73,4,3,NULL
1415,2,78,2,3,NULL
1416,2,78,2,3,NULL
1417,2,83,1,3,NULL
1418,2,87,1,3,NULL
1419,2,87,0,3,NULL
1420,2,91,4,3,NULL
1421,2,93,2,3,36
1422,2,93,1,3,36
1423,2,93,1,3,36
1424,2,93,3,3,36
1425,2,93,2,3,36
1426,2,93,1,3,36
1427,2,93,4,3,36
1428,2,93,0,3,36
1429,2,93,0,3,36
1430,2,93,4,3,36
1431,2,93,0,3,36
1432,2,93,1,3,36
1433,2,93,2,3,36
1434,2,93,0,3,36
1435,2,93,0,3,36
1436,2,93,0,3,36
1437,2,93,0,3,36
1438,2,93,4,3,36
1439,2,93,3,3,36
1440,2,93,0,3,36
1441,2,93,3,3,36
1442,2,93,1,3,36
1443,2,93,3,3,36
1444,2,93,4,3,36
1445,2,93,3,3,36
1446,2,93,1,3,36
1447,2,93,4,3,36
1448,2,93,2,3,36
1449,2,93,1,3,36
1450,2,93,2,3,36
1451,2,93,2,3,36
1452,2,93,2,3,36
1453,2,93,3,3,36
1454,2,93,0,3,36
1455,2,93,0,3,36
1456,2,93,1,3,36
1457,2,93,1,3,36
1458,2,93,3,3,36
1459,2,93,0,3,36
1460,2,93,0,3,36
1461,2,93,1,3,36
1462,2,93,0,3,36
1463,2,93,4,3,36
1464,2,93,0,3,36
1465,2,93,3,3,36
1466,2,93,2,3,36
1467,2,93,3,3,36
1468,2,93,3,3,36
1469,2,93,4,3,36
1470,2,93,1,3,36
1471,2,93,3,3,36
1472,2,93,0,3,36
1473,2,93,2,3,36
1474,2,93,2,3,36
1475,2,93,2,3,36
1476,2,93,0,3,36
1477,2,93,1,3,36
1478,2,93,3,3,36
1479,2,93,4,3,36
1480,2,93,1,3,36
1481,2,93,0,3,36
1482,2,93,3,3,36
1483,2,93,3,3,36
1484,2,93,0,3,36
1485,2,93,3,3,36
1486,2,93,0,3,36
1487,2,93,4,3,36
1488,2,93,3,3,36
1489,2,93,3,3,36
1490,2,93,4,3,36
1491,2,93,3,3,36
1492,2,93,2,3,36
1493,2,93,0,3,36
1494,2,93,3,3,36
1495,2,93,1,3,36
1496,2,93,2,3,36
1497,2,93,4,3,36
1498,2,93,0,3,36
1499,2,93,4,3,36
1500,2,93,2,3,36
1501,2,93,4,3,36
1502,2,93,0,3,36
1503,2,93,0,3,36
1504,2,93,2,3,36
1505,2,93,2,3,36
1506,2,93,0,3,36
1507,2,93,0,3,36
1508,2,93,4,3,36
1509,2,93,4,3,36
1510,2,93,1,3,36
1511,2,93,2,3,36
1512,2,93,1,3,36
1513,2,93,4,3,36
1514,2,93,2,3,36
1515,2,99,4,3,NULL
1516,2,99,3,3,NULL
1517,2,1,2,4,NULL
1518,2,3,4,4,NULL
1519,2,5,0,4,NULL
1520,2,7,4,4,NULL
1521,2,8,1,4,NULL
1522,2,8,4,4,NULL
1523,2,10,0,4,NULL
1524,2,10,3,4,NULL
1525,2,11,1,4,NULL
1526,2,11,1,4,NULL
1527,2,15,1,4,NULL
1528,2,15,1,4,NULL
1529,2,17,1,4,NULL
1530,2,17,3,4,NULL
1531,2,18,3,4,NULL
1532,2,19,2,4,NULL
1533,2,22,4,4,NULL
1534,2,24,1,4,NULL
1535,2,25,2,4,NULL
1536,2,27,4,4,NULL
1537,2,27,3,4,NULL
1538,2,33,4,4,NULL
1539,2,46,0,4,NULL
1540,2,48,1,4,NULL
1541,2,48,4,4,NULL
1542,2,53,4,4,NULL
1543,2,53,2,4,NULL
1544,2,56,4,4,NULL
1545,2,56,0,4,NULL
1546,2,58,4,4,NULL
1547,2,58,3,4,NULL
1548,2,59,2,4,NULL
1549,2,59,3,4,NULL
1550,2,71,0,4,NULL
1551,2,72,4,4,NULL
1552,2,72,2,4,NULL
1553,2,74,4,4,NULL
1554,2,75,2,4,NULL
1555,2,75,2,4,NULL
1556,2,85,2,4,NULL
1557,2,88,4,4,NULL
1558,2,88,1,4,NULL
1559,2,90,3,4,NULL
1560,2,90,2,4,NULL
1561,2,93,4,4,NULL
1562,2,95,0,4,NULL
1563,2,96,0,4,NULL
1564,2,96,1,4,NULL
1565,2,98,2,4,NULL
1566,2,98,1,4,NULL
1567,2,99,4,4,NULL
1568,2,1,3,5,NULL
1569,2,1,3,5,NULL
1570,2,4,2,5,NULL
1571,2,5,0,5,NULL
1572,2,5,0,5,NULL
1573,2,6,3,5,NULL
1574,2,6,0,5,NULL
1575,2,10,0,5,NULL
1576,2,14,0,5,NULL
1577,2,24,3,5,NULL
1578,2,24,3,5,NULL
1579,2,26,1,5,NULL
1580,2,28,3,5,NULL
1581,2,28,1,5,NULL
1582,2,29,4,5,NULL
1583,2,31,0,5,NULL
1584,2,32,4,5,NULL
1585,2,35,2,5,NULL
1586,2,35,4,5,NULL
1587,2,38,3,5,NULL
1588,2,43,1,5,NULL
1589,2,44,3,5,NULL
1590,2,44,1,5,NULL
1591,2,45,0,5,NULL
1592,2,51,1,5,NULL
1593,2,51,2,5,NULL
1594,2,56,3,5,NULL
1595,2,61,2,5,NULL
1596,2,63,3,5,NULL
1597,2,65,1,5,NULL
1598,2,65,2,5,NULL
1599,2,71,0,5,NULL
1600,2,73,0,5,NULL
1601,2,73,2,5,NULL
1602,2,74,3,5,NULL
1603,2,74,1,5,NULL
1604,2,76,3,5,NULL
1605,2,81,2,5,NULL
1606,2,84,0,5,NULL
1607,2,85,3,5,NULL
1608,2,87,3,5,NULL
1609,2,87,0,5,NULL
1610,2,92,0,5,NULL
1611,2,92,1,5,NULL
1612,2,95,1,5,NULL
1613,2,95,1,5,NULL
1614,2,97,3,5,NULL
1615,2,97,0,5,NULL
1616,2,98,2,5,NULL
1617,2,1,3,6,NULL
1618,2,5,1,6,NULL
1619,2,5,2,6,NULL
1620,2,7,0,6,NULL
1621,2,11,3,6,NULL
1622,2,19,4,6,NULL
1623,2,23,3,6,NULL
1624,2,32,0,6,NULL
1625,2,33,4,6,NULL
1626,2,34,3,6,NULL
1627,2,41,3,6,NULL
1628,2,44,2,6,NULL
1629,2,44,3,6,NULL
1630,2,46,2,6,NULL
1631,2,56,1,6,NULL
1632,2,56,0,6,NULL
1633,2,58,2,6,NULL
1634,2,58,0,6,NULL
1635,2,59,1,6,NULL
1636,2,59,0,6,NULL
1637,2,62,1,6,0
1638,2,62,4,6,0
1639,2,62,0,6,0
1640,2,62,2,6,0
1641,2,62,0,6,0
1642,2,62,3,6,0
1643,2,62,1,6,0
1644,2,62,4,6,0
1645,2,62,3,6,0
1646,2,62,0,6,0
1647,2,62,3,6,0
1648,2,62,2,6,0
1649,2,62,4,6,0
1650,2,62,0,6,0
1651,2,62,2,6,0
1652,2,62,4,6,0
1653,2,62,2,6,0
1654,2,62,4,6,0
1655,2,62,0,6,0
1656,2,62,3,6,0
1657,2,62,2,6,0
1658,2,62,2,6,0
1659,2,62,0,6,0
1660,2,62,4,6,0
1661,2,62,1,6,0
1662,2,62,3,6,0
1663,2,62,3,6,0
1664,2,62,0,6,0
1665,2,62,1,6,0
1666,2,62,3,6,0
1667,2,62,2,6,0
1668,2,62,1,6,0
1669,2,62,3,6,0
1670,2,62,0,6,0
1671,2,62,1,6,0
1672,2,62,4,6,0
1673,2,62,0,6,0
1674,2,62,0,6,0
1675,2,62,2,6,0
1676,2,62,3,6,0
1677,2,62,4,6,0
1678,2,62,2,6,0
1679,2,62,4,6,0
1680,2,62,0,6,0
1681,2,62,4,6,0
1682,2,62,3,6,0
1683,2,62,0,6,0
1684,2,62,2,6,0
1685,2,62,3,6,0
1686,2,62,4,6,0
1687,2,62,3,6,0
1688,2,62,0,6,0
1689,2,62,2,6,0
1690,2,62,0,6,0
1691,2,62,0,6,0
1692,2,62,1,6,0
1693,2,62,3,6,0
1694,2,62,4,6,0
1695,2,62,0,6,0
1696,2,62,2,6,0
1697,2,62,1,6,0
1698,2,62,0,6,0
1699,2,62,2,6,0
1700,2,62,4,6,0
1701,2,62,4,6,0
1702,2,62,1,6,0
1703,2,62,2,6,0
1704,2,62,4,6,0
1705,2,62,3,6,0
1706,2,62,1,6,0
1707,2,62,0,6,0
1708,2,62,0,6,0
1709,2,62,2,6,0
1710,2,62,3,6,0
1711,2,62,0,6,0
1712,2,62,4,6,0
1713,2,62,3,6,0
1714,2,62,1,6,0
1715,2,62,4,6,0
1716,2,62,0,6,0
1717,2,62,0,6,0
1718,2,62,1,6,0
1719,2,62,4,6,0
1720,2,62,4,6,0
1721,2,62,1,6,0
1722,2,62,4,6,0
1723,2,62,0,6,0
1724,2,62,1,6,0
1725,2,62,4,6,0
1726,2,62,4,6,0
1727,2,62,4,6,0
1728,2,62,1,6,0
1729,2,62,1,6,0
1730,2,62,1,6,0
1731,2,62,0,6,0
1732,2,62,2,6,0
1733,2,62,0,6,0
1734,2,62,4,6,0
1735,2,62,1,6,0
1736,2,62,2,6,0
1737,2,62,3,6,0
1738,2,62,4,6,0
1739,2,62,0,6,0
1740,2,62,4,6,0
1741,2,62,1,6,0
1742,2,62,4,6,0
1743,2,62,3,6,0
1744,2,62,0,6,0
1745,2,62,4,6,0
1746,2,62,2,6,0
1747,2,62,3,6,0
1748,2,62,2,6,0
1749,2,62,2,6,0
1750,2,62,4,6,0
1751,2,62,4,6,0
1752,2,62,3,6,0
1753,2,62,4,6,0
1754,2,62,0,6,0
1755,2,62,2,6,0
1756,2,62,1,6,0
1757,2,62,3,6,0
1758,2,62,1,6,0
1759,2,62,0,6,0
1760,2,62,0,6,0
1761,2,62,4,6,0
1762,2,62,1,6,0
1763,2,62,3,6,0
1764,2,62,1,6,0
1765,2,62,2,6,0
1766,2,62,1,6,0
1767,2,62,2,6,0
1768,2,62,1,6,0
1769,2,62,1,6,0
1770,2,62,1,6,0
1771,2,62,4,6,0
1772,2,62,3,6,0
1773,2,62,4,6,0
1774,2,62,3,6,0
1775,2,62,0,6,0
1776,2,62,1,6,0
1777,2,62,2,6,0
1778,2,62,1,6,0
1779,2,62,4,6,0
1780,2,62,3,6,0
1781,2,62,3,6,0
1782,2,62,2,6,0
1783,2,62,1,6,0
1784,2,62,0,6,0
1785,2,62,0,6,0
1786,2,62,2,6,0
1787,2,62,2,6,0
1788,2,62,4,6,0
1789,2,62,4,6,0
1790,2,62,0,6,0
1791,2,62,2,6,0
1792,2,62,2,6,0
1793,2,62,4,6,0
1794,2,62,1,6,0
1795,2,62,2,6,0
1796,2,62,2,6,0
1797,2,62,3,6,0
1798,2,62,1,6,0
1799,2,62,0,6,0
1800,2,62,1,6,0
1801,2,62,0,6,0
1802,2,62,0,6,0
1803,2,62,2,6,0
1804,2,62,3,6,0
1805,2,62,2,6,0
1806,2,62,2,6,0
1807,2,62,3,6,0
1808,2,62,4,6,0
1809,2,62,0,6,0
1810,2,62,3,6,0
1811,2,68,2,6,NULL
1812,2,68,4,6,NULL
1813,2,71,2,6,NULL
1814,2,71,3,6,NULL
1815,2,72,3,6,NULL
1816,2,72,2,6,NULL
1817,2,76,3,6,NULL
1818,2,77,4,6,NULL
1819,2,81,4,6,NULL
1820,2,84,2,6,NULL
1821,2,85,1,6,NULL
1822,2,87,4,6,NULL
1823,2,88,0,6,NULL
1824,2,90,2,6,NULL
1825,2,92,0,6,NULL
1826,2,94,1,6,NULL
1827,2,95,4,6,NULL
1828,2,95,1,6,NULL
1829,2,97,3,6,NULL
1830,3,0,3,0,NULL
1831,3,1,0,0,NULL
1832,3,1,4,0,NULL
1833,3,5,4,0,NULL
1834,3,10,1,0,NULL
1835,3,11,4,0,NULL
1836,3,11,2,0,NULL
1837,3,12,2,0,NULL
1838,3,19,1,0,NULL
1839,3,23,3,0,NULL
1840,3,23,1,0,NULL
1841,3,26,2,0,NULL
1842,3,33,1,0,NULL
1843,3,35,0,0,NULL
1844,3,38,0,0,NULL
1845,3,38,3,0,NULL
1846,3,39,0,0,NULL
1847,3,39,4,0,NULL
1848,3,40,1,0,NULL
1849,3,47,4,0,NULL
1850,3,47,0,0,NULL
1851,3,52,2,0,NULL
1852,3,55,1,0,NULL
1853,3,57,4,0,NULL
1854,3,57,0,0,NULL
1855,3,59,1,0,NULL
1856,3,64,0,0,NULL
1857,3,66,0,0,NULL
1858,3,75,3,0,NULL
1859,3,75,0,0,NULL
1860,3,79,1,0,NULL
1861,3,79,2,0,NULL
1862,3,83,0,0,NULL
1863,3,97,3,0,NULL
1864,3,97,3,0,NULL
1865,3,4,1,1,NULL
1866,3,6,0,1,NULL
1867,3,7,2,1,NULL
1868,3,7,2,1,NULL
1869,3,9,1,1,NULL
1870,3,9,4,1,NULL
1871,3,12,0,1,NULL
1872,3,21,3,1,NULL
1873,3,21,4,1,NULL
1874,3,24,3,1,NULL
1875,3,24,2,1,NULL
1876,3,25,2,1,NULL
1877,3,26,2,1,NULL
1878,3,26,3,1,NULL
1879,3,27,2,1,NULL
1880,3,27,3,1,NULL
1881,3,32,2,1,NULL
1882,3,37,3,1,NULL
1883,3,37,1,1,NULL
1884,3,42,2,1,NULL
1885,3,46,4,1,NULL
1886,3,50,2,1,NULL
1887,3,50,3,1,NULL
1888,3,51,1,1,NULL
1889,3,53,1,1,NULL
1890,3,53,4,1,NULL
1891,3,61,3,1,18
1892,3,61,1,1,18
1893,3,61,2,1,18
1894,3,61,1,1,18
1895,3,61,4,1,18
1896,3,61,0,1,18
1897,3,61,0,1,18
1898,3,61,1,1,18
1899,3,61,4,1,18
1900,3,61,1,1,18
1901,3,61,4,1,18
1902,3,61,1,1,18
1903,3,61,2,1,18
1904,3,61,2,1,18
1905,3,61,1,1,18
1906,3,61,2,1,18
1907,3,61,1,1,18
1908,3,61,0,1,18
1909,3,61,3,1,18
1910,3,61,4,1,18
1911,3,61,0,1,18
1912,3,61,1,1,18
1913,3,61,0,1,18
1914,3,61,3,1,18
1915,3,61,1,1,18
1916,3,61,2,1,18
1917,3,61,1,1,18
1918,3,61,1,1,18
1919,3,61,4,1,18
1920,3,61,4,1,18
1921,3,61,0,1,18
1922,3,61,3,1,18
1923,3,61,0,1,18
1924,3,61,4,1,18
1925,3,61,0,1,18
1926,3,61,1,1,18
1927,3,61,4,1,18
1928,3,61,1,1,18
1929,3,61,1,1,18
1930,3,61,2,1,18
1931,3,61,0,1,18
1932,3,61,1,1,18
1933,3,61,0,1,18
1934,3,61,1,1,18
1935,3,61,1,1,18
1936,3,61,3,1,18
1937,3,61,3,1,18
1938,3,61,4,1,18
1939,3,61,0,1,18
1940,3,61,0,1,18
1941,3,61,4,1,18
1942,3,61,3,1,18
1943,3,61,2,1,18
1944,3,61,4,1,18
1945,3,61,4,1,18
1946,3,61,1,1,18
1947,3,61,0,1,18
1948,3,61,2,1,18
1949,3,61,0,1,18
1950,3,61,4,1,18
1951,3,61,2,1,18
1952,3,61,1,1,18
1953,3,61,0,1,18
1954,3,61,2,1,18
1955,3,61,1,1,18
1956,3,61,0,1,18
1957,3,61,2,1,18
1958,3,61,3,1,18
1959,3,61,1,1,18
1960,3,61,0,1,18
1961,3,61,4,1,18
1962,3,61,1,1,18
1963,3,61,3,1,18
1964,3,61,2,1,18
1965,3,61,0,1,18
1966,3,61,1,1,18
1967,3,61,0,1,18
1968,3,61,1,1,18
1969,3,63,2,1,NULL
1970,3,69,0,1,NULL
1971,3,70,0,1,NULL
1972,3,70,0,1,NULL
1973,3,79,0,1,NULL
1974,3,80,0,1,NULL
1975,3,82,2,1,NULL
1976,3,83,3,1,NULL
1977,3,83,0,1,NULL
1978,3,84,4,1,NULL
1979,3,85,0,1,NULL
1980,3,85,0,1,NULL
1981,3,87,4,1,NULL
1982,3,87,3,1,NULL
1983,3,88,0,1,NULL
1984,3,90,4,1,NULL
1985,3,91,2,1,NULL
1986,3,91,4,1,NULL
1987,3,94,3,1,NULL
1988,3,95,4,1,NULL
1989,3,95,4,1,NULL
1990,3,98,4,1,NULL
1991,3,98,2,1,NULL
1992,3,4,2,2,NULL
1993,3,4,1,2,NULL
1994,3,8,2,2,NULL
1995,3,11,2,2,NULL
1996,3,11,0,2,NULL
1997,3,15,4,2,NULL
1998,3,15,3,2,NULL
1999,3,17,2,2,NULL
2000,3,17,3,2,NULL
2001,3,20,3,2,NULL
2002,3,21,3,2,NULL
2003,3,22,3,2,NULL
2004,3,26,4,2,NULL
2005,3,26,3,2,NULL
2006,3,29,3,2,NULL
2007,3,29,0,2,NULL
2008,3,30,4,2,NULL
2009,3,34,0,2,NULL
2010,3,36,2,2,NULL
2011,3,36,2,2,NULL
2012,3,42,0,2,NULL
2013,3,42,2,2,NULL
2014,3,50,4,2,NULL
2015,3,53,3,2,NULL
2016,3,54,4,2,NULL
2017,3,54,0,2,NULL
2018,3,57,1,2,NULL
2019,3,61,3,2,NULL
2020,3,61,3,2,NULL
2021,3,67,4,2,NULL
2022,3,68,3,2,NULL
2023,3,71,0,2,NULL
2024,3,79,1,2,NULL
2025,3,79,2,2,NULL
2026,3,80,4,2,NULL
2027,3,80,4,2,NULL
2028,3,82,4,2,NULL
2029,3,82,4,2,NULL
2030,3,86,4,2,NULL
2031,3,91,0,2,NULL
2032,3,93,0,2,NULL
2033,3,93,0,2,NULL
2034,3,94,4,2,NULL
2035,3,94,3,2,NULL
2036,3,98,1,2,NULL
2037,3,98,2,2,NULL
2038,3,0,3,3,NULL
2039,3,0,0,3,NULL
2040,3,9,3,3,NULL
2041,3,17,1,3,NULL
2042,3,21,2,3,NULL
2043,3,22,4,3,NULL
2044,3,22,1,3,NULL
2045,3,23,2,3,NULL
2046,3,26,1,3,NULL
2047,3,27,2,3,NULL
2048,3,30,4,3,NULL
2049,3,31,1,3,NULL
2050,3,32,0,3,NULL
2051,3,34,0,3,NULL
2052,3,44,0,3,NULL
2053,3,44,0,3,NULL
2054,3,58,1,3,NULL
2055,3,60,3,3,NULL
2056,3,62,0,3,NULL
2057,3,62,3,3,NULL
2058,3,64,3,3,NULL
2059,3,69,2,3,NULL
2060,3,69,2,3,NULL
2061,3,70,2,3,NULL
2062,3,80,2,3,NULL
2063,3,80,0,3,NULL
2064,3,93,1,3,36
2065,3,93,0,3,36
2066,3,93,1,3,36
2067,3,93,1,3,36
2068,3,93,4,3,36
